tax_id	GeneID	Symbol	LocusTag	Synonyms	dbXrefs	chromosome	map_location	description	type_of_gene	Symbol_from_nomenclature_authority	Full_name_from_nomenclature_authority	Nomenclature_status	Other_designations	Modification_date	Feature_type
680198	24305788	katE	SCAB_RS08135	SCAB_17231	-	-	-	catalase HPII	protein-coding	-	-	-	-	20180131	-
680198	24306097	SCAB_RS04590	SCAB_RS04590	SCAB_9711	-	-	-	catecholic dioxygenase	protein-coding	-	-	-	-	20180131	-
680198	24306258	SCAB_RS35935	SCAB_RS35935	SCAB_75021	-	-	-	replication-associated recombination protein A	protein-coding	-	-	-	-	20180131	-
680198	24306389	pcaH	SCAB_RS06485	SCAB_13631	-	-	-	protocatechuate 3,4-dioxygenase subunit beta	protein-coding	-	-	-	-	20180131	-
680198	24307066	SCAB_RS04960	SCAB_RS04960	SCAB_10461	-	-	-	heavy metal translocating P-type ATPase	protein-coding	-	-	-	-	20180131	-
680198	24308738	SCAB_RS25875	SCAB_RS25875	SCAB_54261	-	-	-	cation acetate symporter	protein-coding	-	-	-	-	20180131	-
680198	24308781	pcaG	SCAB_RS06490	SCAB_13641	-	-	-	protocatechuate 3,4-dioxygenase subunit alpha	protein-coding	-	-	-	-	20180131	-
680198	24308859	SCAB_RS37595	SCAB_RS37595	SCAB_78521	-	-	-	cation acetate symporter	protein-coding	-	-	-	-	20180131	-
680198	24309437	SCAB_RS00365	SCAB_RS00365	SCAB_0781	-	-	-	LysE family translocator	protein-coding	-	-	-	-	20180131	-
680198	24309486	SCAB_RS19430	SCAB_RS19430	SCAB_40831	-	-	-	sodium-translocating pyrophosphatase	protein-coding	-	-	-	-	20180131	-
680198	24309573	SCAB_RS11505	SCAB_RS11505	SCAB_24371	-	-	-	cation acetate symporter	protein-coding	-	-	-	-	20180131	-
680198	24309637	SCAB_RS16060	SCAB_RS16060	SCAB_33891	-	-	-	divalent metal cation transporter	protein-coding	-	-	-	-	20180131	-
680198	24309694	SCAB_RS13850	SCAB_RS13850	SCAB_29191	-	-	-	type I restriction-modification system subunit M	protein-coding	-	-	-	-	20180131	-
680198	24309869	SCAB_RS21760	SCAB_RS21760	SCAB_45791	-	-	-	DNA replication and repair protein RecF	protein-coding	-	-	-	-	20180131	-
680198	24309887	SCAB_RS06225	SCAB_RS06225	SCAB_13091	-	-	-	cation transporter	protein-coding	-	-	-	-	20180131	-
680198	24309889	cadA	SCAB_RS08415	SCAB_17801	-	-	-	heavy metal translocating P-type ATPase	protein-coding	-	-	-	-	20180131	-
680198	24311921	SCAB_RS15125	SCAB_RS15125	SCAB_31911	-	-	-	divalent-cation tolerance protein CutA	protein-coding	-	-	-	-	20180131	-
680198	24312168	SCAB_RS00945	SCAB_RS00945	SCAB_2101	-	-	-	3-carboxyethylcatechol 2,3-dioxygenase	protein-coding	-	-	-	-	20180324	-
680198	24312217	SCAB_RS21925	SCAB_RS21925	SCAB_46161	-	-	-	replicative DNA helicase	protein-coding	-	-	-	-	20180131	-
680198	24312268	SCAB_RS10865	SCAB_RS10865	SCAB_22981	-	-	-	cation:proton antiporter	protein-coding	-	-	-	-	20180131	-
680198	24312462	SCAB_RS21775	SCAB_RS21775	SCAB_45821	-	-	-	chromosomal replication initiator protein DnaA	protein-coding	-	-	-	-	20180324	-
680198	24312753	SCAB_RS22200	SCAB_RS22200	SCAB_46711	-	-	-	protocatechuate dioxygenase	protein-coding	-	-	-	-	20180131	-
680198	24313128	SCAB_RS31050	SCAB_RS31050	SCAB_65021	-	-	-	replication protein	protein-coding	-	-	-	-	20180403	-
680198	24313637	SCAB_RS36025	SCAB_RS36025	SCAB_75191	-	-	-	aspartate carbamoyltransferase catalytic subunit	protein-coding	-	-	-	-	20180131	-
680198	24313657	SCAB_RS12980	SCAB_RS12980	SCAB_27371	-	-	-	trimeric intracellular cation channel family protein	protein-coding	-	-	-	-	20180131	-
680198	24313860	katG	SCAB_RS04500	SCAB_9531	-	-	-	catalase/peroxidase HPI	protein-coding	-	-	-	-	20180131	-
680198	24313890	SCAB_RS01005	SCAB_RS01005	SCAB_2231	-	-	-	cation acetate symporter	protein-coding	-	-	-	-	20180131	-
680198	24314017	SCAB_RS34090	SCAB_RS34090	SCAB_71241	-	-	-	cation acetate symporter	protein-coding	-	-	-	-	20180131	-
680198	24314078	SCAB_RS26310	SCAB_RS26310	SCAB_55171	-	-	-	cation diffusion facilitator transporter	protein-coding	-	-	-	-	20180131	-
680646	25055750	RMDY18_RS04190	RMDY18_RS04190	RMDY18_09550	-	-	-	type I restriction-modification system subunit M	protein-coding	-	-	-	-	20170906	-
680646	25055939	RMDY18_RS06315	RMDY18_RS06315	RMDY18_14310	-	-	-	cation diffusion facilitator transporter	protein-coding	-	-	-	-	20170421	-
680646	25056074	RMDY18_RS00015	RMDY18_RS00015	RMDY18_00030	-	-	-	DNA replication and repair protein RecF	protein-coding	-	-	-	-	20170421	-
680646	25056087	RMDY18_RS08715	RMDY18_RS08715	RMDY18_19690	-	-	-	replicative DNA helicase	protein-coding	-	-	-	-	20180203	-
680646	25056181	RMDY18_RS03985	RMDY18_RS03985	RMDY18_09060	-	-	-	cation transporter	protein-coding	-	-	-	-	20170421	-
680646	25056235	RMDY18_RS00435	RMDY18_RS00435	RMDY18_00950	-	-	-	heavy metal translocating P-type ATPase	protein-coding	-	-	-	-	20170421	-
680646	25056595	RMDY18_RS00005	RMDY18_RS00005	RMDY18_00010	-	-	-	chromosomal replication initiation protein DnaA	protein-coding	-	-	-	-	20170421	-
680646	25056647	RMDY18_RS06455	RMDY18_RS06455	RMDY18_14660	-	-	-	LPS modification acyltransferase	protein-coding	-	-	-	-	20170421	-
680646	25056773	RMDY18_RS04200	RMDY18_RS04200	RMDY18_09570	-	-	-	type I site-specific restriction-modification system, R (restriction) subunit	protein-coding	-	-	-	-	20170906	-
681645	12297651	CPC231_RS20450	CPC231_RS20450	CpC231_2017	-	-	-	heavy metal translocating P-type ATPase	protein-coding	-	-	-	-	20170906	-
681645	12297653	CPC231_RS20460	CPC231_RS20460	CpC231_2019	-	-	-	replicative DNA helicase	protein-coding	-	-	-	-	20171117	-
681645	12297907	CPC231_RS11325	CPC231_RS11325	CpC231_0176	-	-	-	catalase	protein-coding	-	-	-	-	20171117	-
681645	12297921	CPC231_RS11390	CPC231_RS11390	CpC231_0190	-	-	-	cation:proton antiporter	protein-coding	-	-	-	-	20170411	-
681645	12297922	CPC231_RS11395	CPC231_RS11395	CpC231_0191	-	-	-	Multisubunit Na+/H+ antiporter, MnhE subunit	protein-coding	-	-	-	Multisubunit Na+/H+ antiporter, MnhE subunit|cation:proton antiporter	20171117	-
681645	12297923	CPC231_RS11400	CPC231_RS11400	CpC231_0192	-	-	-	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	protein-coding	-	-	-	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit|cation:proton antiporter	20170906	-
681645	12297924	CPC231_RS11405	CPC231_RS11405	CpC231_0193	-	-	-	Multisubunit Na+/H+ antiporter, MnhC subunit	protein-coding	-	-	-	Multisubunit Na+/H+ antiporter, MnhC subunit|cation:proton antiporter	20171117	-
681645	12297925	CPC231_RS11410	CPC231_RS11410	CpC231_0194	-	-	-	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	protein-coding	-	-	-	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit|cation:proton antiporter	20170906	-
681645	12297963	CPC231_RS11600	CPC231_RS11600	CpC231_0231	-	-	-	ATPase involved in DNA replication	protein-coding	-	-	-	ATPase involved in DNA replication|DNA polymerase III subunit delta'	20171117	-
681645	12298098	CPC231_RS12245	CPC231_RS12245	CpC231_0361	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase	protein-coding	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase|ABC transporter ATP-binding protein	20171117	-
681645	12298227	CPC231_RS12865	CPC231_RS12865	CpC231_0486	-	-	-	Nucleotide-binding protein implicated in inhibition of septum formation	protein-coding	-	-	-	Nucleotide-binding protein implicated in inhibition of septum formation|septum formation inhibitor Maf	20171117	-
681645	12298366	CPC231_RS13480	CPC231_RS13480	CpC231_0613	-	-	-	Predicted symporter	protein-coding	-	-	-	Predicted symporter|cation acetate symporter	20170411	-
681645	12298375	CPC231_RS13525	CPC231_RS13525	CpC231_0622	-	-	-	Probable taurine catabolism dioxygenase	protein-coding	-	-	-	Probable taurine catabolism dioxygenase|oxygenase	20170906	-
681645	12298423	CPC231_RS16780	CPC231_RS16780	CpC231_1277	-	-	-	Predicted nucleic-acid-binding protein implicated in transcription termination	protein-coding	-	-	-	Predicted nucleic-acid-binding protein implicated in transcription termination|DNA-binding protein	20170411	-
681645	12298514	CPC231_RS17230	CPC231_RS17230	CpC231_1368	-	-	-	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)	protein-coding	-	-	-	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)|RNA-binding protein S4	20170411	-
681645	12298608	CPC231_RS17690	CPC231_RS17690	CpC231_1461	-	-	-	Type I restriction-modification system methyltransferase subunit	protein-coding	-	-	-	Type I restriction-modification system methyltransferase subunit|hypothetical protein	20171117	-
681645	12298705	CPC231_RS18130	CPC231_RS18130	CpC231_1554	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase	protein-coding	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase|ABC transporter ATP-binding protein	20171117	-
681645	12298767	CPC231_RS18405	CPC231_RS18405	CpC231_1611a	-	-	-	Truncated hemoglobins	protein-coding	-	-	-	Truncated hemoglobins|hemin receptor	20171117	-
681645	12298869	CPC231_RS10435	CPC231_RS10435	CpC231_0001	-	-	-	chromosomal replication initiation protein DnaA	protein-coding	-	-	-	-	20170908	-
681645	12298876	CPC231_RS10445	CPC231_RS10445	CpC231_0003	-	-	-	DNA replication and repair protein RecF	protein-coding	-	-	-	-	20171117	-
681645	12298925	CPC231_RS10450	CPC231_RS10450	CpC231_0004	-	-	-	Zn-ribbon-containing, possibly RNA-binding protein and truncated derivatives	protein-coding	-	-	-	Zn-ribbon-containing, possibly RNA-binding protein and truncated derivatives|hypothetical protein	20171117	-
681645	12298985	CPC231_RS19420	CPC231_RS19420	CpC231_1808	-	-	-	cation:proton antiporter	protein-coding	-	-	-	-	20171117	-
681645	12298986	CPC231_RS19425	CPC231_RS19425	CpC231_1809	-	-	-	Multisubunit Na+/H+ antiporter, MnhG subunit	protein-coding	-	-	-	Multisubunit Na+/H+ antiporter, MnhG subunit|cation:proton antiporter	20171117	-
681645	12299030	CPC231_RS13545	CPC231_RS13545	CpC231_0626	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase	protein-coding	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase|ABC transporter ATP-binding protein	20171117	-
681645	12299088	CPC231_RS13820	CPC231_RS13820	CpC231_0683	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase	protein-coding	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase|glycerophosphoryl diester phosphodiesterase	20171117	-
681645	12299162	CPC231_RS14175	CPC231_RS14175	CpC231_0755	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase	protein-coding	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase|ABC transporter ATP-binding protein	20171117	-
681645	12299169	CPC231_RS14210	CPC231_RS14210	CpC231_0762	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase	protein-coding	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase|ABC transporter ATP-binding protein	20170908	-
681645	12299311	CPC231_RS14890	CPC231_RS14890	CpC231_0901	-	-	-	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene- 1,7-dioic acid hydratase (catechol pathway)	protein-coding	-	-	-	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene- 1,7-dioic acid hydratase (catechol pathway)|2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	20171117	-
681645	12299431	CPC231_RS15425	CPC231_RS15425	CpC231_1005	-	-	-	Uncharacterized protein, possibly involved in aromatic compounds catabolism	protein-coding	-	-	-	Uncharacterized protein, possibly involved in aromatic compounds catabolism|thioesterase	20170908	-
681645	12299497	CPC231_RS15745	CPC231_RS15745	CpC231_1067	-	-	-	Membrane protein implicated in regulation of membrane protease activity	protein-coding	-	-	-	Membrane protein implicated in regulation of membrane protease activity|membrane protein	20171117	-
681645	12299513	CPC231_RS15815	CPC231_RS15815	CpC231_1083	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase	protein-coding	-	-	-	ATPase components of various ABC-type transport systems, contain duplicated ATPase|ABC transporter	20171117	-
681645	12299549	CPC231_RS15995	CPC231_RS15995	CpC231_1119	-	-	-	Primosomal protein N' (replication factor Y) - superfamily II helicase	protein-coding	-	-	-	Primosomal protein N' (replication factor Y) - superfamily II helicase|primosome assembly protein PriA	20171117	-
681645	12299560	CPC231_RS16045	CPC231_RS16045	CpC231_1130	-	-	-	Aspartate carbamoyltransferase, catalytic chain	protein-coding	-	-	-	Aspartate carbamoyltransferase, catalytic chain|aspartate carbamoyltransferase	20171117	-
683837	32488331	LSE_RS09245	LSE_RS09245	lse_1833	-	-	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20170503	-
683837	32488487	LSE_RS12605	LSE_RS12605	lse_2482	-	-	-	cation transporter	protein-coding	-	-	-	-	20170906	-
683837	32488536	LSE_RS08910	LSE_RS08910	lse_1765	-	-	-	type I restriction-modification system subunit M	protein-coding	-	-	-	-	20170503	-
683837	32488570	LSE_RS01455	LSE_RS01455	lse_0279	-	-	-	type I restriction-modification system subunit M	protein-coding	-	-	-	-	20170503	-
683837	32488596	LSE_RS11810	LSE_RS11810	lse_2323	-	-	-	cation transporter	protein-coding	-	-	-	-	20170908	-
683837	32488853	LSE_RS13970	LSE_RS13970	lse_1764	-	-	-	type I restriction-modification system subunit S	protein-coding	-	-	-	-	20170503	-
683837	32488854	flgD	LSE_RS03055	lse_0607	-	-	-	flagellar basal body rod modification protein FlgD	protein-coding	-	-	-	-	20170503	-
683837	32488874	LSE_RS09475	LSE_RS09475	lse_1881	-	-	-	DNA replication protein DnaD	protein-coding	-	-	-	-	20170503	-
683837	32488877	LSE_RS07525	LSE_RS07525	lse_1514	-	-	-	catabolite control protein A	protein-coding	-	-	-	-	20170906	-
683837	32489155	LSE_RS08390	LSE_RS08390	lse_1665	-	-	-	cation diffusion facilitator transporter	protein-coding	-	-	-	-	20170503	-
683837	32489181	LSE_RS13205	LSE_RS13205	lse_2594	-	-	-	magnesium-translocating P-type ATPase	protein-coding	-	-	-	-	20170503	-
683837	32489228	LSE_RS01945	LSE_RS01945	lse_0382	-	-	-	purine catabolism regulatory protein	protein-coding	-	-	-	-	20170503	-
683837	32489437	LSE_RS11635	LSE_RS11635	lse_2289	-	-	-	cation:proton antiporter	protein-coding	-	-	-	-	20170503	-
683837	32489612	LSE_RS14025	LSE_RS14025	lse_0280	-	-	-	type I restriction-modification system subunit S	protein-coding	-	-	-	-	20170906	-
683837	32489814	LSE_RS13665	LSE_RS13665	lse_2685	-	-	-	catalase	protein-coding	-	-	-	-	20170503	-
683837	32489918	LSE_RS02805	LSE_RS02805	lse_0557	-	-	-	heavy metal translocating P-type ATPase	protein-coding	-	-	-	-	20170505	-
683837	32489948	LSE_RS00005	LSE_RS00005	lse_0001	-	-	-	chromosomal replication initiation protein DnaA	protein-coding	-	-	-	-	20170908	-
683837	32490190	LSE_RS09145	LSE_RS09145	lse_1813	-	-	-	pyrD	protein-coding	-	-	-	pyrD|dihydroorotate dehydrogenase B catalytic subunit	20170503	-
683837	32490465	LSE_RS00025	LSE_RS00025	lse_0005	-	-	-	DNA replication and repair protein RecF	protein-coding	-	-	-	-	20170503	-
683837	32490808	LSE_RS00210	LSE_RS00210	lse_0043	-	-	-	replicative DNA helicase	protein-coding	-	-	-	-	20171220	-
685038	12657229	NRG857_30036	NRG857_30036	-	-	-	-	replication protein RepC	protein-coding	-	-	-	-	20170521	-
685038	12657257	NRG857_30091	NRG857_30091	-	-	-	-	replication protein C	protein-coding	-	-	-	-	20170521	-
685038	12657290	repA1	NRG857_30157	-	-	-	-	IncFII replication protein RepA1	protein-coding	-	-	-	-	20170522	-
685038	12657291	NRG857_30158	NRG857_30158	-	-	-	-	putative replication protein RepA	protein-coding	-	-	-	-	20170522	-
685038	12657292	NRG857_30160	NRG857_30160	-	-	-	-	replication protein RepA3	protein-coding	-	-	-	-	20170522	-
685038	12657293	repA2	NRG857_30162	-	-	-	-	replication regulatory protein repA2	protein-coding	-	-	-	-	20170522	-
685038	12657346	repFIB	NRG857_30273	-	-	-	-	replication initiator protein RepFIB	protein-coding	-	-	-	-	20170521	-
685038	12874311	NRG857_00400	NRG857_00400	-	-	-	-	acetolactate synthase 3 catalytic subunit	protein-coding	-	-	-	-	20170906	-
685038	12874680	NRG857_02210	NRG857_02210	-	-	-	-	primosomal replication protein N''	protein-coding	-	-	-	-	20170906	-
685038	12874691	NRG857_02265	NRG857_02265	-	-	-	-	putative cation:proton antiport protein	protein-coding	-	-	-	-	20170906	-
685038	12874870	chaB	NRG857_06235	-	-	-	-	cation transport regulator	protein-coding	-	-	-	-	20161118	-
685038	12874871	NRG857_06240	NRG857_06240	-	-	-	-	regulatory protein for cation transport	protein-coding	-	-	-	-	20170906	-
685038	12875234	NRG857_08065	NRG857_08065	-	-	-	-	DNA replication terminus site-binding protein	protein-coding	-	-	-	-	20161118	-
685038	12875251	NRG857_08150	NRG857_08150	-	-	-	-	Na(+)-translocating NADH-quinone reductase subunit E	protein-coding	-	-	-	-	20161118	-
685038	12875475	pyrB	NRG857_21595	-	-	-	-	aspartate carbamoyltransferase catalytic subunit	protein-coding	-	-	-	-	20170906	-
685038	12875502	NRG857_21725	NRG857_21725	-	-	-	-	putative type III restriction-modification system endonuclease protein	protein-coding	-	-	-	-	20170906	-
685038	12875521	iraD	NRG857_21815	-	-	-	-	DNA replication/recombination/repair protein	protein-coding	-	-	-	-	20161118	-
685038	12875554	NRG857_21980	NRG857_21980	-	-	-	-	type I restriction-modification enzyme R subunit	protein-coding	-	-	-	-	20170906	-
685038	12875568	NRG857_22050	NRG857_22050	-	-	-	-	DNA replication protein DnaC	protein-coding	-	-	-	-	20170906	-
685038	12875704	dnaA	NRG857_18440	-	-	-	-	chromosomal replication initiation protein	protein-coding	-	-	-	-	20170906	-
685038	12875709	trmE	NRG857_18465	-	-	-	-	tRNA modification GTPase TrmE	protein-coding	-	-	-	-	20170906	-
685038	12875742	NRG857_18630	NRG857_18630	-	-	-	-	tRNA uridine 5-carboxymethylaminomethyl modification protein GidA	protein-coding	-	-	-	-	20170906	-
685038	12875766	NRG857_18720	NRG857_18720	-	-	-	-	acetolactate synthase 2 catalytic subunit	protein-coding	-	-	-	-	20170906	-
685038	12876017	NRG857_19170	NRG857_19170	-	-	-	-	twin-arginine protein translocation system subunit TatC	protein-coding	-	-	-	-	20161118	-
685038	12876096	NRG857_16460	NRG857_16460	-	-	-	-	chromosome replication protein PioO	protein-coding	-	-	-	-	20161118	-
685038	12876209	NRG857_19700	NRG857_19700	-	-	-	-	catalase/hydroperoxidase HPI(I)	protein-coding	-	-	-	-	20170906	-
685038	12876473	bcsA	NRG857_17555	-	-	-	-	cellulose synthase catalytic subunit	protein-coding	-	-	-	-	20180721	-
685038	12876488	NRG857_20240	NRG857_20240	-	-	-	-	replicative DNA helicase	protein-coding	-	-	-	-	20170906	-
685038	12876510	NRG857_20350	NRG857_20350	-	-	-	-	putative cation/proton antiporter	protein-coding	-	-	-	-	20170906	-
685038	12876785	NRG857_18310	NRG857_18310	-	-	-	-	acetolactate synthase catalytic subunit	protein-coding	-	-	-	-	20170906	-
685038	12876807	NRG857_21045	NRG857_21045	-	-	-	-	divalent-cation tolerance protein CutA	protein-coding	-	-	-	-	20161118	-
685038	12876876	NRG857_21355	NRG857_21355	-	-	-	-	primosomal replication protein N	protein-coding	-	-	-	-	20161118	-
685038	12876950	NRG857_03105	NRG857_03105	-	-	-	-	replication initiation regulator SeqA	protein-coding	-	-	-	-	20161118	-
685038	12877007	NRG857_12400	NRG857_12400	-	-	-	-	DNA replication initiation factor	protein-coding	-	-	-	-	20170906	-
685038	12877068	tolB	NRG857_03300	-	-	-	-	translocation protein TolB	protein-coding	-	-	-	-	20170906	-
685038	12877212	NRG857_03600	NRG857_03600	-	-	-	-	catecholate siderophore receptor Fiu	protein-coding	-	-	-	-	20170906	-
685038	12877259	NRG857_03840	NRG857_03840	-	-	-	-	ribosomal protein S6 modification protein	protein-coding	-	-	-	-	20170906	-
685038	12877573	NRG857_04615	NRG857_04615	-	-	-	-	replication protein	protein-coding	-	-	-	-	20180721	-
685038	12877574	NRG857_04620	NRG857_04620	-	-	-	-	replicative DNA helicase	protein-coding	-	-	-	-	20180721	-
685038	12877697	NRG857_04840	NRG857_04840	-	-	-	-	trimethylamine N-oxide (TMAO) reductase I, catalytic subunit	protein-coding	-	-	-	-	20170906	-
685038	12877791	NRG857_14310	NRG857_14310	-	-	-	-	chromosome replication initiation inhibitor protein	protein-coding	-	-	-	-	20170906	-
685038	12877846	flgD	NRG857_05185	-	-	-	-	flagellar basal body rod modification protein	protein-coding	-	-	-	-	20170906	-
685038	12878003	NRG857_05570	NRG857_05570	-	-	-	-	replication protein O	protein-coding	-	-	-	-	20170906	-
685038	12878004	NRG857_05575	NRG857_05575	-	-	-	-	putative replication protein P of bacteriophage	protein-coding	-	-	-	-	20161118	-
685038	12878211	NRG857_09385	NRG857_09385	-	-	-	-	trimethylamine N-oxide reductase system III, catalytic subunit	protein-coding	-	-	-	-	20170906	-
685038	12878575	NRG857_11195	NRG857_11195	-	-	-	-	nitrate reductase catalytic subunit	protein-coding	-	-	-	-	20170906	-
685727	32491031	REQ_RS20170	REQ_RS20170	REQ_41220	-	-	-	cation diffusion facilitator transporter	protein-coding	-	-	-	-	20170906	-
685727	32491039	REQ_RS13165	REQ_RS13165	REQ_26870	-	-	-	catalase HPII	protein-coding	-	-	-	-	20170531	-
685727	32491086	REQ_RS09895	REQ_RS09895	REQ_20260	-	-	-	cation:proton antiporter	protein-coding	-	-	-	-	20170904	-
685727	32491328	REQ_RS12890	REQ_RS12890	REQ_26290	-	-	-	manganese catalase	protein-coding	-	-	-	-	20170906	-
685727	32491665	REQ_RS19480	REQ_RS19480	REQ_39680	-	-	-	cation transporter	protein-coding	-	-	-	-	20170908	-
